threshold,precision,recall
0.04958867965562088,0.060601924520575993,0.01835924578233543
0.04953440989872897,0.060505002382086705,0.01837992060866689
0.0494927023052824,0.060412707032310616,0.018400595434998345
0.0494475223233349,0.06032498307379824,0.018421270261329805
0.04939567211270966,0.06030524041058887,0.01846261991399272
0.04933614811599756,0.06028559881449549,0.01850396956665564
0.049292284201576254,0.06019482700705408,0.018524644392987098
0.04925214002665313,0.060309589224686724,0.018607343698312934
0.04918196243937229,0.0604865659671167,0.01871071782997023
0.04913347637881394,0.06060404026935129,0.018793417135296062
0.049080839074694044,0.06058389306377602,0.018834766787958982
0.04904379817419124,0.060419153733916965,0.018834766787958982
0.04899203728200322,0.060267266472611804,0.018834766787958982
0.048937522424843886,0.06016624884549413,0.01885544161429044
0.04888351165805248,0.06007369390709304,0.0188761164406219
0.04883125215939222,0.0599855614622301,0.01889679126695336
0.048774046594879404,0.06002487399358513,0.018958815745947735
0.04871532112579263,0.05992949471210341,0.018979490572279194
0.04865816235330109,0.05991143526960146,0.01902084022494211
0.04860814337933054,0.05981684743781256,0.01904151505127357
0.04856058070670385,0.05973436993845157,0.019062189877605027
0.04850743482040359,0.05984231614320796,0.019144889182930863
0.04845455774463606,0.05966494845360825,0.019144889182930863
0.04839770941371045,0.05970820746834629,0.01920691366192524
0.0483494729022608,0.059811526379896146,0.019289612967251075
0.048304852585380365,0.05964710395090142,0.019289612967251075
0.04825762947812957,0.05947599923503538,0.019289612967251075
0.048218662287687244,0.059448118006103765,0.019330962619913992
0.04816069359338108,0.05940907938118184,0.01937231227257691
