make,model,model_year,component_group,recall_report_week,campaign_numbers,flagged,first_crossing_week,lead_days,score_at_crossing,n_trailing_at_crossing,rate_ratio_at_crossing,accel_at_crossing,severity_frac_at_crossing,hazard_lang_at_crossing,matched_controls,matched_controls_not_flagged
VOLVO,S60,2024,BACK OVER PREVENTION,2025-05-08,25V282000,1,2024-12-19,140,0.013191,1.0,4.333333,1.0,0.0,0.0,54,0
VOLVO,S60,2024,BACK OVER PREVENTION,2025-12-18,25V908000,1,2025-06-26,175,0.020512,1.0,2.166667,0.0,0.0,0.0,120,0
HONDA,PILOT,2022,AIR BAGS,2024-02-01,24V064000,0,,,,,,,,,345,0
JEEP,CHEROKEE,2022,AIR BAGS,2024-07-04,24V516000,0,,,,,,,,,267,0
LIVEWIRE,S2 DEL MAR,2024,ELECTRICAL SYSTEM,2024-02-22,24V149000,0,,,,,,,,,0,0
LIVEWIRE,S2 DEL MAR,2024,ELECTRICAL SYSTEM,2024-08-08,24V601000,0,,,,,,,,,0,0
PIERCE,LADDER AND PLATFORM,2021,STRUCTURE,2023-06-01,23V407000,0,,,,,,,,,0,0
RIVIAN,R1S,2025,FORWARD COLLISION AVOIDANCE,2025-09-04,25V585000,1,2025-03-13,175,0.014601,4.0,4.333333,0.0,0.0,0.0,21,0
MAZDA,CX-70,2025,STRUCTURE,2024-10-31,24V814000,0,,,,,,,,,56,0
ACURA,ZDX,2024,ELECTRICAL SYSTEM,2025-01-16,25V018000,1,2024-12-26,21,0.013191,1.0,4.333333,1.0,0.0,0.0,51,0
TOYOTA,CAMRY,2025,ELECTRICAL SYSTEM,2025-09-11,25V595000,1,2025-03-20,175,0.022519,1.0,2.166667,-1.0,1.0,1.0,294,0
PORSCHE,911,2024,WHEELS,2024-10-24,24V809000,0,,,,,,,,,18,0
BMW,228I,2016,ENGINE,2024-08-08,24V608000,0,,,,,,,,,118,0
LINCOLN,NAUTILUS,2023,BACK OVER PREVENTION,2025-05-08,25V315000,1,2024-12-26,133,0.014041,2.0,4.333333,2.0,0.0,0.0,54,0
FORD,RANGER,2024,SUSPENSION,2024-10-10,24V770000,0,,,,,,,,,300,0
FORD,RANGER,2024,SUSPENSION,2025-05-08,25V310000,1,2024-12-26,133,0.013191,1.0,4.333333,1.0,0.0,0.0,425,0
GRAND DESIGN,IMAGINE,2023,STRUCTURE,2022-08-04,22V603000,0,,,,,,,,,2,0
MERCEDES-BENZ,GLS 450,2022,FUEL/PROPULSION SYSTEM,2023-06-22,23V445000,0,,,,,,,,,149,0
MERCEDES-BENZ,GLS 450,2022,FUEL/PROPULSION SYSTEM,2023-12-21,23V880000,0,,,,,,,,,208,0
VOLVO,XC60,2021,SEAT BELTS,2021-08-26,21V682000,0,,,,,,,,,38,0
JEEP,GRAND CHEROKEE L,2024,ELECTRICAL SYSTEM,2024-11-14,24V872000,0,,,,,,,,,148,0
LINCOLN,CORSAIR,2023,BACK OVER PREVENTION,2025-05-08,25V315000,1,2024-12-26,133,0.013191,1.0,4.333333,1.0,0.0,0.0,54,0
FORD,F-150 LIGHTNING BEV,2024,ELECTRICAL SYSTEM,2025-02-27,25V131000,1,2024-12-26,63,0.014041,2.0,4.333333,2.0,0.0,0.0,384,0
HONDA,PROLOGUE,2024,SUSPENSION,2024-07-18,24V540000,0,,,,,,,,,244,0
VOLVO,XC90,2025,BACK OVER PREVENTION,2025-05-08,25V282000,1,2024-12-26,133,0.013191,1.0,4.333333,1.0,0.0,0.0,36,0
VOLVO,XC90,2025,BACK OVER PREVENTION,2025-12-18,25V908000,1,2025-08-07,133,0.024426,1.0,1.444444,1.0,0.0,0.0,81,0
TOYOTA,CAMRY,2023,WHEELS,2023-06-15,23V432000,0,,,,,,,,,194,0
CHEVROLET,SILVERADO 4500,2023,SERVICE BRAKES,2025-06-12,25V390000,1,2025-01-02,161,0.013191,1.0,4.333333,1.0,0.0,0.0,411,0
TAXA,MANTIS,2022,EQUIPMENT,2024-08-01,24V579000,0,,,,,,,,,0,0
FORD,F-450 SD,2021,FUEL/PROPULSION SYSTEM,2022-01-13,22V013000,0,,,,,,,,,250,0
FORD,F-450 SD,2021,FUEL/PROPULSION SYSTEM,2024-12-19,24V957000,0,,,,,,,,,592,0
FORD,F-450 SD,2021,FUEL/PROPULSION SYSTEM,2025-07-03,25V455000,1,2025-01-09,175,0.012911,1.0,4.333333,0.0,0.0,0.0,598,0
FORD,FLEX,2015,BACK OVER PREVENTION,2025-10-09,25V695000,1,2025-04-24,168,0.024426,1.0,1.444444,1.0,0.0,0.0,457,0
GRAND DESIGN,SOLITUDE,2023,SUSPENSION,2023-07-13,23V490000,0,,,,,,,,,10,0
LINCOLN,MKC,2016,BACK OVER PREVENTION,2025-08-28,25V572000,1,2025-03-06,175,0.012911,1.0,4.333333,0.0,0.0,0.0,71,0
PETERBILT,567,2022,ELECTRICAL SYSTEM,2021-11-18,21V906000,0,,,,,,,,,3,0
PETERBILT,567,2022,ELECTRICAL SYSTEM,2021-12-23,21V00N000,0,,,,,,,,,2,0
PETERBILT,567,2022,ELECTRICAL SYSTEM,2022-10-13,22V779000,0,,,,,,,,,0,0
PETERBILT,567,2022,ELECTRICAL SYSTEM,2024-12-05,24V915000,0,,,,,,,,,1,0
TOYOTA,VENZA,2024,ELECTRICAL SYSTEM,2025-09-11,25V595000,1,2025-03-20,175,0.011363,2.0,4.333333,0.0,0.0,0.5,426,0
FORD,F-150 LIGHTNING BEV,2024,SUSPENSION,2024-12-19,24V949000,0,,,,,,,,,343,0
FORD,F-150 LIGHTNING BEV,2024,SUSPENSION,2025-05-22,25V341000,1,2025-01-02,140,0.013191,1.0,4.333333,1.0,0.0,0.0,430,0
POLESTAR,POLESTAR 3,2025,BACK OVER PREVENTION,2025-05-01,25V293000,1,2025-01-02,119,0.014945,3.0,4.333333,3.0,0.0,0.0,11,0
MEVOTECH,CONTROL ARMS,9999,SUSPENSION,2024-07-25,24E063000,0,,,,,,,,,0,0
LAND ROVER,RANGE ROVER,2016,STEERING,2024-11-07,24V840000,0,,,,,,,,,44,0
LAND ROVER,RANGE ROVER,2016,STEERING,2025-08-07,25V514000,1,2025-02-13,175,0.016293,3.0,4.333333,0.0,0.333333,0.0,58,0
CHEVROLET,EQUINOX,2020,CHILD SEAT,2023-05-11,23V339000,0,,,,,,,,,334,0
VOLVO,EX90,2025,ELECTRICAL SYSTEM,2025-02-06,25V071000,1,2025-01-02,35,0.013191,1.0,4.333333,1.0,0.0,0.0,28,0
ACURA,ZDX,2024,SERVICE BRAKES,2024-08-15,24V614000,0,,,,,,,,,24,0
TESLA,MODEL 3,2022,TIRES,2024-12-12,24V935000,0,,,,,,,,,177,0
BMW,740I,2024,SERVICE BRAKES,2024-02-08,24V104000,0,,,,,,,,,87,0
BMW,740I,2024,SERVICE BRAKES,2024-09-12,24V697000,0,,,,,,,,,155,0
BMW,740I,2024,SERVICE BRAKES,2024-09-26,24V739000,0,,,,,,,,,157,0
MERCEDES-BENZ,AMG A35,2020,ELECTRICAL SYSTEM,2022-05-19,22V365000,0,,,,,,,,,180,0
GENESIS,G80,2022,FUEL/PROPULSION SYSTEM,2023-09-07,23V630000,0,,,,,,,,,64,0
GENESIS,G80,2022,FUEL/PROPULSION SYSTEM,2024-04-18,24V282000,0,,,,,,,,,68,0
TOYOTA,HIGHLANDER,2024,ELECTRICAL SYSTEM,2025-09-11,25V595000,1,2025-03-20,175,0.012911,1.0,4.333333,0.0,0.0,0.0,426,0
FORD,TRANSIT,2024,STEERING,2024-07-18,24V542000,0,,,,,,,,,266,0
FORD,TRANSIT,2024,STEERING,2024-08-08,24V591000,0,,,,,,,,,279,0
FORD,TRANSIT,2024,STEERING,2025-09-18,25V623000,0,,,,,,,,,514,0
CHEVROLET,SILVERADO 3500,2020,LATCHES/LOCKS/LINKAGES,2024-02-01,24V060000,0,,,,,,,,,325,0
NISSAN,PASSENGER AIRBAG,9999,AIR BAGS,2022-08-04,22E066000,0,,,,,,,,,0,0
HYUNDAI,SANTA CRUZ,2023,STRUCTURE,2023-01-26,23V038000,0,,,,,,,,,200,0
MERCEDES-BENZ,GLS 580,2023,STRUCTURE,2023-03-16,23V178000,0,,,,,,,,,71,0
GMC,YUKON,2022,FUEL/PROPULSION SYSTEM,2025-09-18,25V619000,1,2025-03-27,175,0.012525,3.0,4.333333,0.0,0.0,0.333333,217,0
VOLVO,XC90,2019,SEAT BELTS,2023-12-07,23V827000,0,,,,,,,,,31,0
FORD,F-53,2024,ELECTRICAL SYSTEM,2024-09-26,24V725000,0,,,,,,,,,292,0
CADILLAC,LYRIQ,2024,SEAT BELTS,2023-11-16,23V785000,0,,,,,,,,,40,0
GMC,SAVANA CUTAWAY VAN,2019,SERVICE BRAKES,2024-09-19,24V702000,0,,,,,,,,,149,0
CADILLAC,ESCALADE ESV,2024,ENGINE,2025-04-24,25V274000,1,2025-01-09,105,0.009409,1.0,4.333333,1.0,0.0,1.0,91,0
RIVIAN,R1S,2025,VEHICLE SPEED CONTROL,2024-09-12,24V686000,0,,,,,,,,,10,0
RIVIAN,R1S,2025,ELECTRICAL SYSTEM,2024-10-31,24V827000,0,,,,,,,,,11,0
RIVIAN,R1S,2025,ELECTRICAL SYSTEM,2025-08-21,25V537000,1,2025-02-27,175,0.013452,2.0,4.333333,0.0,0.0,0.0,21,0
FORD,MUSTANG,2024,POWER TRAIN,2024-05-30,24V394000,0,,,,,,,,,258,0
FOREST RIVER,GEORGETOWN,2022,EQUIPMENT,2022-07-28,22V556000,0,,,,,,,,,54,0
FOREST RIVER,GEORGETOWN,2022,EQUIPMENT,2024-02-08,24V103000,0,,,,,,,,,46,0
FOREST RIVER,GEORGETOWN,2022,EQUIPMENT,2024-11-07,24V771000,0,,,,,,,,,36,0
LAND ROVER,RANGE ROVER SPORT,2016,STEERING,2025-08-07,25V514000,1,2025-02-13,175,0.012911,1.0,4.333333,0.0,0.0,0.0,58,0
AUDI,Q8,2020,BACK OVER PREVENTION,2025-12-18,25V900000,0,,,,,,,,,163,0
CADILLAC,CT5,2021,POWER TRAIN,2025-03-06,25V148000,1,2025-01-09,56,0.013191,1.0,4.333333,1.0,0.0,0.0,65,0
GENESIS,G70,2023,FUEL/PROPULSION SYSTEM,2024-07-11,24V528000,0,,,,,,,,,52,0
ACURA,MDX,2025,SERVICE BRAKES,2025-06-12,25V391000,1,2025-01-16,147,0.013191,1.0,4.333333,1.0,0.0,0.0,42,0
TESLA,MODEL 3,2024,BACK OVER PREVENTION,2025-01-02,25V002000,0,,,,,,,,,141,0
JEEP,WRANGLER,2024,EXTERIOR LIGHTING,2024-06-06,24V414000,0,,,,,,,,,116,0
JEEP,WRANGLER,2024,EXTERIOR LIGHTING,2024-08-08,24V585000,0,,,,,,,,,128,0
JEEP,WRANGLER,2024,EXTERIOR LIGHTING,2024-09-12,24V676000,0,,,,,,,,,139,0
JEEP,WRANGLER,2024,EXTERIOR LIGHTING,2024-11-14,24V871000,0,,,,,,,,,148,0
VOLVO,C40BEV,2023,BACK OVER PREVENTION,2025-05-08,25V282000,1,2025-01-16,112,0.013191,1.0,4.333333,1.0,0.0,0.0,54,0
VOLVO,C40BEV,2023,BACK OVER PREVENTION,2025-12-18,25V908000,1,2025-07-24,147,0.024426,1.0,1.444444,1.0,0.0,0.0,102,0
CADILLAC,ESCALADE,2021,POWER TRAIN,2022-01-27,22V036000,0,,,,,,,,,32,0
CADILLAC,ESCALADE,2021,POWER TRAIN,2024-10-24,24V797000,0,,,,,,,,,51,0
GMC,YUKON XL,2024,ENGINE,2025-04-24,25V274000,1,2025-01-16,98,0.009409,1.0,4.333333,1.0,0.0,1.0,197,0
CADILLAC,ESCALADE ESV,2023,SUSPENSION,2023-09-14,23V642000,0,,,,,,,,,54,0
LEXUS,NX,2024,SEATS,2024-06-27,24V482000,0,,,,,,,,,54,0
CHEVROLET,SILVERADO EV,2025,FORWARD COLLISION AVOIDANCE,2024-12-12,24V937000,0,,,,,,,,,164,0
KIA,EV9,2025,POWER TRAIN,2025-02-20,25V115000,1,2025-01-16,35,0.013191,1.0,4.333333,1.0,0.0,0.0,151,0
FORD,F-150,2023,AIR BAGS,2023-02-09,23V072000,0,,,,,,,,,192,0
FORD,F-150,2023,AIR BAGS,2023-12-14,23V847000,0,,,,,,,,,391,0
TOYOTA,HIGHLANDER HYBRID,2020,AIR BAGS,2023-12-14,23V865000,0,,,,,,,,,277,0
KIA,NIRO EV,2023,SEATS,2025-01-16,25V024000,1,2025-01-16,0,0.013191,1.0,4.333333,1.0,0.0,0.0,307,0
CHEVROLET,BLAZER EV,2024,SUSPENSION,2024-06-27,24V487000,0,,,,,,,,,204,0
JEEP,GRAND CHEROKEE L,2024,ENGINE,2024-12-12,24V926000,0,,,,,,,,,156,0
MERCEDES-BENZ,AMG SL43,2023,ELECTRICAL SYSTEM,2024-02-15,24V115000,0,,,,,,,,,187,0
MERCEDES-BENZ,AMG SL43,2023,ELECTRICAL SYSTEM,2025-05-08,25V255000,1,2025-01-16,112,0.014805,1.0,4.333333,1.0,1.0,1.0,185,0
RAM,3500,2019,ELECTRONIC STABILITY CONTROL (ESC),2022-03-10,22V140000,0,,,,,,,,,124,0
MINI,COUNTRYMAN S ALL4,2025,ELECTRONIC STABILITY CONTROL (ESC),2024-09-12,24V697000,0,,,,,,,,,4,0
MINI,COUNTRYMAN S ALL4,2025,SERVICE BRAKES,2024-09-12,24V697000,0,,,,,,,,,4,0
PORSCHE,TAYCAN TURBO S,2021,ELECTRICAL SYSTEM,2023-03-16,23V176000,0,,,,,,,,,34,0
PORSCHE,TAYCAN TURBO S,2021,ELECTRICAL SYSTEM,2023-12-07,23V840000;23V841000,0,,,,,,,,,24,0
PORSCHE,TAYCAN TURBO S,2021,ELECTRICAL SYSTEM,2024-03-14,24V215000;24V217000,0,,,,,,,,,27,0
NIVION,TESLA CHARGER ADAPTER,9999,ELECTRICAL SYSTEM,2025-01-09,25E001000,0,,,,,,,,,0,0
MAZDA,CX-50 HYBRID,2025,ELECTRICAL SYSTEM,2025-06-12,25V418000,1,2025-01-23,140,0.013191,1.0,4.333333,1.0,0.0,0.0,80,0
LAND ROVER,RANGE ROVER SPORT,2014,STEERING,2025-08-07,25V514000,1,2025-02-13,175,0.012911,1.0,4.333333,0.0,0.0,0.0,35,0
TOYOTA,CROWN SIGNIA,2025,ELECTRICAL SYSTEM,2025-09-11,25V595000,1,2025-03-20,175,0.012911,1.0,4.333333,0.0,0.0,0.0,294,0
BMW,Z4,2012,ELECTRICAL SYSTEM,2024-08-08,24V608000,0,,,,,,,,,100,0
PORSCHE,911,2022,VISIBILITY,2024-02-22,24V155000,0,,,,,,,,,30,0
HONDA,CIVIC HATCHBACK,2023,STEERING,2024-10-03,24V744000,0,,,,,,,,,332,0
HONDA,PASSPORT,2024,FUEL/PROPULSION SYSTEM,2024-11-21,24V900000,0,,,,,,,,,278,0
BMW,I5,2024,FORWARD COLLISION AVOIDANCE,2023-12-21,23V885000,0,,,,,,,,,76,0
FIAT,124 SPIDER,2018,AIR BAGS,2024-09-12,24V694000,0,,,,,,,,,13,0
CHEVROLET,TAHOE,2024,ENGINE,2025-04-24,25V274000,1,2025-01-23,91,0.013191,1.0,4.333333,1.0,0.0,0.0,367,0
KIA,SORENTO HYBRID,2022,SEAT BELTS,2022-03-03,22V127000,0,,,,,,,,,108,0
KIA,SORENTO HYBRID,2022,SEAT BELTS,2022-06-23,22V447000,0,,,,,,,,,149,0
POLESTAR,POLESTAR 3,2025,ELECTRICAL SYSTEM,2024-12-12,24V940000,0,,,,,,,,,1,0
POLESTAR,POLESTAR 3,2025,ELECTRICAL SYSTEM,2025-07-03,25V453000,1,2025-01-30,154,0.015906,4.0,4.333333,4.0,0.0,0.0,18,0
LINCOLN,CORSAIR,2024,ELECTRICAL SYSTEM,2024-12-19,24V954000,0,,,,,,,,,26,0
LINCOLN,CORSAIR,2024,EXTERIOR LIGHTING,2025-10-09,25V688000,1,2025-04-17,175,0.012911,1.0,4.333333,0.0,0.0,0.0,60,0
LINCOLN,MKT,2019,BACK OVER PREVENTION,2024-12-19,24V951000,0,,,,,,,,,65,0
LINCOLN,MKT,2019,BACK OVER PREVENTION,2025-10-09,25V695000,1,2025-04-17,175,0.012911,1.0,4.333333,0.0,0.0,0.0,79,0
TOYOTA,PRIUS PRIME,2023,LATCHES/LOCKS/LINKAGES,2024-04-11,24V274000,0,,,,,,,,,321,0
HONDA,RIDGELINE,2022,BACK OVER PREVENTION,2024-05-09,24V321000,0,,,,,,,,,348,0
VOLVO,XC40,2023,BACK OVER PREVENTION,2025-05-08,25V282000,1,2025-01-30,98,0.013191,1.0,4.333333,1.0,0.0,0.0,54,0
VOLVO,XC40,2023,BACK OVER PREVENTION,2025-12-18,25V908000,1,2025-06-26,175,0.027025,1.0,0.866667,0.0,0.0,0.0,102,0
LAND ROVER,RANGE ROVER,2023,SEATS,2023-04-06,23V252000,0,,,,,,,,,19,0
FORD,F-550 SD,2022,FUEL/PROPULSION SYSTEM,2024-12-19,24V957000,0,,,,,,,,,622,0
FORD,F-550 SD,2022,FUEL/PROPULSION SYSTEM,2025-07-03,25V455000,1,2025-01-30,154,0.013191,1.0,4.333333,1.0,0.0,0.0,610,0
RAM,2500,2024,AIR BAGS,2024-03-14,24V199000,0,,,,,,,,,33,0
LUCID,AIR,2025,POWER TRAIN,2025-10-02,25V669000,1,2025-04-10,175,0.009208,1.0,4.333333,0.0,0.0,1.0,11,0
FORD,EXPLORER,2023,FUEL/PROPULSION SYSTEM,2025-07-03,25V455000,1,2025-01-30,154,0.013191,1.0,4.333333,1.0,0.0,0.0,607,0
KIA,SORENTO PHEV,2022,BACK OVER PREVENTION,2023-08-31,23V610000,0,,,,,,,,,307,0
GRAND DESIGN,MOMENTUM,2021,EQUIPMENT,2022-01-27,22V038000,0,,,,,,,,,10,0
MAZDA,CX-50 HYBRID,2025,ENGINE,2025-06-12,25V418000,1,2025-02-06,126,0.013191,1.0,4.333333,1.0,0.0,0.0,80,0
CADILLAC,ESCALADE ESV,2023,EXTERIOR LIGHTING,2022-12-08,22V903000,0,,,,,,,,,19,0
JAGUAR,F-PACE,2020,SEAT BELTS,2021-08-26,21V667000,0,,,,,,,,,12,0
FORD,F-550 SD,2022,ELECTRICAL SYSTEM,2022-03-24,22V193000,0,,,,,,,,,164,0
FORD,F-550 SD,2022,ELECTRICAL SYSTEM,2025-02-27,25V132000,1,2025-02-06,21,0.013191,1.0,4.333333,1.0,0.0,0.0,634,0
MERCEDES-BENZ,EQB 300 4MATIC,2024,ELECTRICAL SYSTEM,2025-02-06,25V050000,1,2025-02-06,0,0.013191,1.0,4.333333,1.0,0.0,0.0,163,0
HYUNDAI,NEXO,2022,FUEL/PROPULSION SYSTEM,2024-10-10,24V761000,0,,,,,,,,,355,0
FORD,MAVERICK,2025,ELECTRICAL SYSTEM,2025-05-22,25V343000,1,2025-02-06,105,0.013191,1.0,4.333333,1.0,0.0,0.0,235,0
NISSAN,KICKS,2021,STEERING,2022-09-15,22V693000,0,,,,,,,,,183,0
NISSAN,KICKS,2021,STEERING,2023-07-13,23V496000,0,,,,,,,,,231,0
LAND ROVER,DISCOVERY,2024,ENGINE,2024-06-13,24V450000,0,,,,,,,,,29,0
LION,LIONC,2024,ELECTRICAL SYSTEM,2023-06-22,23V452000,0,,,,,,,,,0,0
LION,LIONC,2024,ELECTRICAL SYSTEM,2024-06-20,24V460000,0,,,,,,,,,0,0
GMC,SIERRA 3500,2022,POWER TRAIN,2024-10-24,24V797000,0,,,,,,,,,172,0
FORTUNE,TORMENTA M/T FSR310,9999,TIRES,2024-12-05,24T014000,0,,,,,,,,,0,0
FORD,F-550 SD,2020,POWER TRAIN,2022-04-14,22V256000,0,,,,,,,,,364,0
FORD,F-550 SD,2020,FUEL/PROPULSION SYSTEM,2024-12-19,24V957000,0,,,,,,,,,548,0
TOYOTA,RAV4 PRIME,2023,ELECTRICAL SYSTEM,2025-09-11,25V595000,1,2025-03-20,175,0.013452,2.0,4.333333,0.0,0.0,0.0,407,0
KIA,SORENTO HYBRID,2025,ELECTRICAL SYSTEM,2025-01-09,25V006000,0,,,,,,,,,124,0
KIA,NIRO,2024,ELECTRICAL SYSTEM,2025-01-16,25V024000,0,,,,,,,,,253,0
FORD,BRONCO,2022,SEATS,2025-10-23,25V721000,1,2025-05-01,175,0.012911,1.0,4.333333,0.0,0.0,0.0,631,0
BMW,Z4,2016,ENGINE,2024-08-08,24V608000,0,,,,,,,,,118,0
BMW,Z4,2016,ELECTRICAL SYSTEM,2024-08-08,24V608000,0,,,,,,,,,118,0
FOREST RIVER,CARDINAL,2017,EQUIPMENT,2021-07-08,21V523000,0,,,,,,,,,28,0
LEXUS,GX,2024,ENGINE,2025-11-06,25V767000,1,2025-05-15,175,0.014662,1.0,2.166667,0.0,0.0,1.0,96,0
NISSAN,LEAF,2022,VISIBILITY,2023-02-02,23V048000,0,,,,,,,,,141,0
LINCOLN,AVIATOR,2022,FUEL/PROPULSION SYSTEM,2022-02-10,22V088000,0,,,,,,,,,13,0
LINCOLN,AVIATOR,2022,FUEL/PROPULSION SYSTEM,2025-07-03,25V455000,1,2025-02-13,140,0.013191,1.0,4.333333,1.0,0.0,0.0,57,0
BMW,530I,2021,SEAT BELTS,2021-07-15,21V554000,0,,,,,,,,,59,0
BMW,Z4,2014,ELECTRICAL SYSTEM,2024-08-08,24V608000,0,,,,,,,,,110,0
BMW,Z4,2014,ENGINE,2024-08-08,24V608000,0,,,,,,,,,110,0
FORD,TRANSIT,2023,TIRES,2024-03-21,24V226000,0,,,,,,,,,443,0
FORD,TRANSIT,2023,TIRES,2025-09-18,25V623000,1,2025-03-27,175,0.012911,1.0,4.333333,0.0,0.0,0.0,631,0
JEEP,WRANGLER 4XE,2025,ELECTRICAL SYSTEM,2025-10-16,25V710000,1,2025-04-24,175,0.014492,1.0,4.333333,0.0,1.0,1.0,151,0
HONDA,ODYSSEY,2020,SEAT BELTS,2023-03-09,23V158000,0,,,,,,,,,286,0
CADILLAC,ESCALADE,2021,EXTERIOR LIGHTING,2022-11-03,22V827000,0,,,,,,,,,30,0
RIVIAN,R1T,2023,VISIBILITY,2023-11-16,23V783000,0,,,,,,,,,32,0
FORD,RANGER,2024,POWER TRAIN,2025-03-13,25V164000,1,2025-02-20,21,0.013191,1.0,4.333333,1.0,0.0,0.0,396,0
NISSAN,ROGUE SPORT,2022,ELECTRICAL SYSTEM,2023-02-16,23V093000,0,,,,,,,,,146,0
WINNEBAGO,ADVENTURER,2020,STRUCTURE,2024-10-31,24V826000,0,,,,,,,,,17,0
LEXUS,NX,2025,SERVICE BRAKES,2024-12-05,24V911000,0,,,,,,,,,30,0
LINCOLN,AVIATOR,2025,EXTERIOR LIGHTING,2025-08-21,25V543000,1,2025-02-27,175,0.009208,1.0,4.333333,0.0,0.0,1.0,36,0
KIA,TELLURIDE,2025,STRUCTURE,2025-07-24,25V494000,1,2025-02-20,154,0.009409,1.0,4.333333,1.0,0.0,1.0,221,0
MERCEDES-BENZ,AMG E 53 4MATIC+ WAGON,2025,ELECTRICAL SYSTEM,2025-12-11,25V865000,1,2025-10-30,42,0.01498,1.0,2.166667,1.0,0.0,1.0,120,0
CHEVROLET,SILVERADO 2500,2024,LATCHES/LOCKS/LINKAGES,2024-02-01,24V060000,0,,,,,,,,,159,0
CHEVROLET,SILVERADO 2500,2024,LATCHES/LOCKS/LINKAGES,2024-11-21,24V894000,0,,,,,,,,,268,0
PETERBILT,389,2024,SERVICE BRAKES,2024-12-05,24V915000,0,,,,,,,,,3,0
PETERBILT,389,2024,ELECTRICAL SYSTEM,2024-12-05,24V915000,0,,,,,,,,,3,0
HYUNDAI,SANTA FE,2025,BACK OVER PREVENTION,2025-11-20,25V808000,0,,,,,,,,,277,0
FORD,F-150 LIGHTNING BEV,2023,SUSPENSION,2024-12-19,24V949000,0,,,,,,,,,565,0
BMW,X3,2023,LATCHES/LOCKS/LINKAGES,2025-02-20,25V106000,1,2025-02-20,0,0.013191,1.0,4.333333,1.0,0.0,0.0,183,0
MERCEDES-BENZ,GLE 350 4MATIC,2025,SEAT BELTS,2025-12-11,25V864000,0,,,,,,,,,121,0
FORD,EXPLORER,2025,ENGINE,2025-06-12,25V344000,1,2025-02-27,105,0.009409,1.0,4.333333,1.0,0.0,1.0,241,0
TRIUMPH,BONNEVILLE T120,2023,ELECTRICAL SYSTEM,2024-10-17,24V785000,0,,,,,,,,,5,0
BMW,X3,2024,LATCHES/LOCKS/LINKAGES,2025-02-20,25V106000,0,,,,,,,,,178,0
FORD,EXPLORER,2025,SERVICE BRAKES,2025-05-29,25V371000,1,2025-02-27,91,0.014805,1.0,4.333333,1.0,1.0,1.0,231,0
AUDI,S6,2020,ELECTRICAL SYSTEM,2022-03-10,22V155000,0,,,,,,,,,88,0
AUDI,S6,2020,ELECTRICAL SYSTEM,2022-11-17,22V861000,0,,,,,,,,,102,0
GMC,YUKON,2024,FUEL/PROPULSION SYSTEM,2025-09-18,25V619000,1,2025-03-27,175,0.009208,1.0,4.333333,0.0,0.0,1.0,233,0
FORD,EXPLORER,2025,VISIBILITY,2025-10-23,25V730000,1,2025-05-01,175,0.012911,1.0,4.333333,0.0,0.0,0.0,328,0
WINNEBAGO,ADVENTURER,2022,STRUCTURE,2024-10-31,24V826000,0,,,,,,,,,35,0
FORD,ESCAPE,2024,FORWARD COLLISION AVOIDANCE,2024-06-13,24V440000,0,,,,,,,,,256,0
KIA,NIRO EV,2024,SEATS,2025-01-16,25V024000,0,,,,,,,,,253,0
FORD,F-350 SD,2023,STRUCTURE,2023-07-20,23V507000,0,,,,,,,,,285,0
FORD,F-350 SD,2023,STRUCTURE,2024-10-24,24V806000,0,,,,,,,,,536,0
JEEP,GRAND CHEROKEE L,2022,AIR BAGS,2024-11-21,24V897000,0,,,,,,,,,255,0
PORSCHE,TAYCAN 4S,2020,ELECTRICAL SYSTEM,2023-03-16,23V176000,0,,,,,,,,,28,0
PORSCHE,TAYCAN 4S,2020,ELECTRICAL SYSTEM,2023-12-07,23V841000,0,,,,,,,,,18,0
PORSCHE,TAYCAN 4S,2020,ELECTRICAL SYSTEM,2024-03-14,24V215000;24V217000,0,,,,,,,,,23,0
CADILLAC,CT6,2019,POWER TRAIN,2025-03-06,25V148000,1,2025-03-06,0,0.013191,1.0,4.333333,1.0,0.0,0.0,53,0
GMC,YUKON,2024,SERVICE BRAKES,2024-09-12,24V674000,0,,,,,,,,,121,0
RAM,2500,2023,STEERING,2023-11-23,23V799000,0,,,,,,,,,81,0
RAM,2500,2023,STEERING,2024-03-14,24V199000,0,,,,,,,,,81,0
CAN-AM,SPYDER F3,2017,POWER TRAIN,2022-05-12,22V352000,0,,,,,,,,,0,0
CAN-AM,SPYDER F3,2017,POWER TRAIN,2024-09-26,24V728000,0,,,,,,,,,4,0
KIA,NIRO PHEV,2025,SEATS,2025-01-16,25V024000,0,,,,,,,,,128,0
KIA,NIRO PHEV,2025,ELECTRICAL SYSTEM,2025-01-16,25V024000,0,,,,,,,,,128,0
BMW,Z4,2015,ENGINE,2024-08-08,24V608000,0,,,,,,,,,114,0
BMW,Z4,2015,ELECTRICAL SYSTEM,2024-08-08,24V608000,0,,,,,,,,,114,0
GENUINE SCOOTER,NIU MQIGT EVO,2022,STEERING,2022-08-11,22V629000,0,,,,,,,,,1,0
FORD,BRONCO SPORT,2025,ENGINE,2025-05-29,25V372000,1,2025-03-06,84,0.013191,1.0,4.333333,1.0,0.0,0.0,231,0
NEWMAR,VENTANA,2020,ELECTRICAL SYSTEM,2021-09-09,21V700000,0,,,,,,,,,18,0
FORD,MUSTANG,2024,SUSPENSION,2024-08-08,24V593000,0,,,,,,,,,279,0
